Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
155873688,-1844,0224,-0784,0020,0016,0009,089.0751,022.5533,007.1668
155879384,-1839,0236,-0783,0018,0011,0010,089.8830,022.9285,006.8938
155885143,-1832,0228,-0787,0017,0008,0014,088.9071,022.8910,007.3749
155890859,-1863,0228,-0770,0015,0000,0012,089.6923,023.1140,007.0555
155896447,-1838,0241,-0779,0017,0002,0012,089.2495,022.2278,006.9703
155902178,-1843,0248,-0753,0018,0005,0014,088.5682,022.8759,007.5443
155907925,-1854,0241,-0760,0021,0007,0015,087.5798,021.9289,007.6814
155913636,-1834,0238,-0801,0024,0010,0014,088.3905,022.1495,007.3700
155919364,-1833,0250,-0808,0028,0013,0014,089.3768,023.6087,007.3972
155925112,-1819,0248,-0785,0028,0017,0014,088.5740,023.5973,007.8177
155930870,-1831,0246,-0749,0030,0019,0014,088.3339,023.0945,007.7555
155936599,-1820,0222,-0775,0029,0022,0011,087.7010,021.9461,007.6375
155942357,-1828,0264,-0769,0029,0019,0013,090.0765,023.0563,006.8562
155948181,-1826,0228,-0777,0027,0023,0012,086.5919,022.5375,008.4392
155953940,-1820,0219,-0783,0030,0019,0014,089.8805,022.9491,006.9212
155959765,-1838,0206,-0770,0030,0014,0014,090.1548,023.1613,006.8513
155965536,-1814,0219,-0761,0031,0011,0018,090.7854,022.5241,006.3288
155971320,-1846,0195,-0774,0035,0006,0017,089.5745,022.6229,006.9516
155977025,-1831,0214,-0760,0033,-0003,0017,091.7056,022.6329,005.9070
155982759,-1824,0223,-0758,0039,-0003,0018,089.7496,022.3711,006.7684
155988504,-1833,0216,-0760,0040,-0003,0018,089.3121,022.4195,006.9952
155994215,-1830,0228,-0784,0039,-0003,0019,089.9096,022.3728,006.6832
155999935,-1857,0230,-0754,0040,0000,0013,089.4593,023.1282,007.1610
156005539,-1848,0226,-0767,0037,0000,0010,088.7568,021.8255,007.0467
156011133,-1833,0234,-0782,0036,0004,0011,089.3877,022.4557,006.9607
156016871,-1833,0230,-0773,0036,0004,0004,089.0641,023.0095,007.3159
156022534,-1836,0235,-0758,0031,0005,0007,089.1970,022.6676,007.1271
156028207,-1843,0238,-0779,0028,0008,0007,088.4980,022.2188,007.3126
