Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
211244186,-1322,0201,-1515,0032,0000,0022,089.8475,047.6363,008.3901
211249843,-1321,0182,-1463,0032,0003,0021,089.8579,048.6823,008.6781
211255603,-1339,0204,-1497,0032,-0001,0022,090.1903,047.5360,007.7580
211261356,-1323,0205,-1469,0031,-0001,0023,089.6346,047.9009,008.7937
211267075,-1336,0201,-1481,0031,-0005,0024,089.5681,047.6171,008.8100
211272794,-1353,0207,-1465,0034,0001,0025,089.7344,047.6227,008.5199
211278533,-1337,0215,-1511,0035,0006,0028,089.4621,046.8483,008.7236
211284221,-1325,0228,-1486,0036,0009,0024,089.4526,048.3032,009.1917
211289922,-1353,0231,-1468,0040,0005,0026,088.9798,047.7993,009.8369
211295718,-1342,0215,-1455,0041,0003,0020,088.8749,046.7938,009.6630
211301428,-1328,0218,-1487,0045,0002,0025,089.2936,046.9665,009.0254
211307162,-1333,0195,-1439,0045,0004,0017,089.2865,047.9862,009.3610
211312919,-1349,0180,-1474,0045,0003,0013,089.7399,046.7836,008.2220
211318707,-1348,0180,-1482,0044,0004,0020,090.2745,047.3581,007.4938
211324453,-1334,0180,-1476,0041,0005,0016,090.2098,047.4688,007.6154
211330190,-1346,0162,-1483,0045,0006,0016,090.1875,047.6561,007.6865
211335961,-1346,0168,-1463,0038,0005,0021,090.7285,047.5492,006.7386
211341704,-1328,0159,-1486,0040,0008,0021,090.3926,047.1087,007.1614
211347451,-1329,0179,-1476,0035,0008,0021,090.7689,048.1500,006.7716
211353201,-1330,0182,-1486,0033,0004,0027,090.0841,047.6827,007.7932
211358957,-1325,0182,-1474,0031,0004,0026,090.1163,047.9353,007.7936
211364709,-1328,0206,-1477,0035,0001,0029,090.0574,047.7541,007.8257
211370441,-1318,0193,-1502,0032,-0001,0021,089.3732,047.6865,008.9561
211376197,-1306,0197,-1499,0032,-0002,0019,089.9371,048.5390,008.2304
211381953,-1314,0188,-1475,0031,-0002,0016,089.7234,048.6203,008.6268
211387714,-1323,0189,-1494,0034,-0003,0015,089.9155,047.9358,008.0812
